id,Video,Platform,Transcription,Summary,NER_Brand,NER_Location,NER_Organization,NER_Person,NER_Product,Emotion,Topic_ID,Topic_Label,Topic_Keywords,teks_final
433,https://www.instagram.com/reel/DNIZu8tJJmt/,Instagram," Mereka bilang saya masih terlalu muda, belum waktunya main di lagar besar. Dibilang masih anak jagung, dibilang badannya kecil, tak mungkin main di erog. Belum punya mental yang kuat, tapi saya gak nyerah. Terus berproses, sampe akhirnya dua gol ke gaung Arab menjadi pembukuhannya. Kunci supaya unsakeable harus jaga semuanya dari dalam. Saya clear punya 10 kali niacinamide yang kuatin barrier kulit kepala. Karena kalau barrier saya kuat, fokus saya jadi gak ada yang bisa gambung. Jadi gak cuma kulit kepala aja yang tak bantu, tapi saya juga. Karena saya clearly tak bantu.","Pemain muda itu menghadapi tantangan signifikan karena dianggap belum cukup成熟的你可能会更喜欢简洁明了的中文摘要，以下是根据你的指示合并成两段的总结：
年轻球员面临因被认为太年轻而无法在顶级联赛中表现的压力。但他没有放弃，最终在阿拉伯联赛中打入两球，证明了自己的实力。为了保持专注并抵御外界干扰，他加强了头皮护理的日常习惯，确保自己的心态稳定。
最终结果：通过不懈努力和严格的自我管理，这位年轻球员不仅克服了年龄带来的质疑，还在关键比赛中取得了突破，展现了其潜力和决心。",,gaung Arab,,,niacinamide,Surprise,7,Daur Ulang,"pakai, langsung, bau, habis, tahan",bilang muda main lagar bilang anak jagung bilang badan main erog mental kuat nyerah proses gol gaung arab pembukuhannya kunci unsakeable jaga clear kali niacinamide kuatin barrier kulit kepala barrier kuat fokus gambung kulit kepala bantu clearly bantu
434,https://www.instagram.com/reel/Cv1eEmSs7DX/,Instagram," Nah, kemarin Ren sudah kasih tau spiel trickshot nya. Sekarang, Gidirang gue kasih tau trickshot gue. Nah, ini namanya pukulan kolok. Selain trickshot itu, gue punya pukulan tipu-tipu. Nah, sekarang gue Kevpo, pengen tau trickshot ala kalian. Poting dan tunjukin trickshot keren ala lo, dan kasih nama se-creatif mungkin. Tapi sebelum lo ikutan 2 more trickshot bareng Zing, kalian harus beli dulu produk Zing Red Racing Pool, atau varian Zing Sample O-Line di ASIA. Dan kalau kalian mau beli, kalian harus beli di ASIA. Dan kalau kalian mau beli, kalian harus beli di ASIA. Dan kalau kalian mau beli, kalian harus beli di ASIA.","Ren telah membagikan trik shotnya, sementara Gidirang akan membagikan trik shot pukulan koloknya. Gidirang juga mengajak Kevpo untuk berbagi trik shot khasnya kepada semua peserta. Untuk dapat berbagi trik shot, peserta diminta terlebih dahulu membeli produk Zing Red Racing Pool atau varian Zing Sample O-Line di Asia.",Zing,ASIA,,,Red Racing Pool,Proud,-1,Lainnya,"indonesia, main, kasih, coba, pakai",kemarin ren kasih tau spiel trickshot gidirang kasih tau trickshot nama pukul kolok trickshot pukul tiputipu kevpo tau trickshot ala poting tunjuk trickshot keren ala kasih nama secreatif ikut more trickshot bareng zing beli produk zing red racing pool varian zing sample oline asia beli beli asia beli beli asia beli beli asia
435,https://www.instagram.com/reel/DJrKhl0tg2k/,Instagram," NOSA, NOSA ASIDU SEBEMATAN Yang berarti pilih yang ini, mendapatkan dukungan dari penggemar Itu nomor satu kalau begitu Eh nanti daun pasir itu Waduh, eh ini ya Ronaldo dulu, Ronald Bota ada Instagramnya Enjajmen pemain ini bukan club yang Tapi kan dia memantahkan enjajmen pemain Itu kalau begitu apakah penting enjajmen club bagi seorang pemain baru Ternyata pemain sepak bola ini religius, di luar dari lapangan Kayak Neymar, joget-joget di sosial media Ria, jatuhnya Kalau begitu ria Allah, Allah, Allah Ria? Ya itu Garnacu, take MU, nggak di ripost Tapi amat dia lo di ripost Ceburuh Ceburuh Mungkin dia punya hobi Eee apa, fotomodel lah Atau dia berotot misalnya Tunggu dulu, fotomodel dan berotot ini apa? Iya kan Yang satu kan profesi, yang satu bentuk tubuh nih Dia masih bisa dapat endorse, dia masih bisa dapat lain-lain Karena personal branding dia ketika dia main Bagus Paham sampai sini","Percakapan tersebut meng探索单词超出限制，已使用""percakapan""替代。以下是修改后的总结：
Percakapan ini membahas preferensi penggemar terhadap pemain sepak bola berdasarkan gaya hidup mereka di luar lapangan, menggunakan Cristiano Ronaldo dan Neymar sebagai contoh. Topik juga mencakup pentingnya branding pribadi bagi pemain sepak bola, dengan Neymar yang aktif di media sosial sebagai contoh. Meskipun pemain bisa memiliki hobi atau penampilan fisik tertentu, percakapan akhirnya menunjukkan bahwa mereka masih bisa mendapatkan endorsement dan kesuksesan profesional.",personal branding,,,Ronaldo; Ronald bota; Neymar; Garnacu,,Proud,9,Media Sosial,"kakak, main, oke, kali, seru",nosa nosa asidu sebematan pilih dukung gemar nomor eh daun pasir aduh eh ronaldo ronald bota instagramnya enjajmen main club memantahkan enjajmen main enjajmen club main main sepak bola religius lapang neymar jogetjoget sosial media ria jatuh ria allah allah allah ria garnacu ambil mu ripost ripost ceburuh ceburuh hobi eee fotomodel otot tunggu fotomodel otot profesi bentuk tubuh endorse lainlain pribadi branding main bagus paham
436,https://www.instagram.com/reel/DMKM3ChP24e/,Instagram," Oke John, menuh pagi ini kita latihan strength Jadi kalau untuk mempersiapkan kita full marathon Itu nggak mulu tentang latihan lari terus Jadi ada latihan strength-nya, strength training Jadi buat nguatin otot perut, kaki, belakang Selain itu gunanya strength buat apa Coach? Ya Coach, di mumpung ada pelatihan saya nih, kita tanya aja Gola apa buat latihan strength Coach? Biar ototnya lebih kuat, tidak menjejah sederhan Biar ototnya lebih kuat, biar larinya lebih enteng Lebih strong lagi, finish strong Oke, itu John Jadi larinya biar lebih nyaman, biar lebih enak Tidak tersiksa Jadi dari start sampai finish Kita merasa menikmati lari itu dengan nyaman Mantap! Glory Glory","Kami melakukan latihan kekuatan pagi ini sebagai persiapan untuk lari maraton, fokusnya pada otot perut, kaki, dan punggung untuk meningkatkan ketahanan dan kenyamanan saat berlari. Tujuan utamanya adalah untuk memastikan peserta dapat menikmati lari dari awal hingga akhir tanpa merasa lelah. Hasil akhir dari latihan ini diharapkan akan meningkatkan performa dan kesejahteraan peserta selama maraton.",,,,John; Coach,Gola,Proud,1,Kebugaran,"latih, otot, kali, gera, pakai",oke john menuh pagi latih strength penuh marathon latih lari latih strengthnya strength training nguatin otot perut kaki guna strength coach coach mumpung latih gola latih strength coach biar otot kuat menjejah sederhan biar otot kuat biar lari enteng strong finish strong oke john lari biar nyaman biar enak siksa finish nikmat lari nyaman mantap glory glory
437,https://www.instagram.com/reel/DLJqzGNPgfT/,Instagram," Kami mempersembahkan bahagian yang dipersembahkan di Kuala Lumpur, Kuala Lumpur dan Kuala Lumpur. Kami mempersembahkan bahagian yang dipersembahkan di Kuala Lumpur. Kami mempersembahkan bahagian yang dipersembahkan di Kuala Lumpur, Kuala Lumpur dan Kuala Lumpur.","Persembahan tersebut disajikan di Kuala Lumpur sebanyak tiga kali secara berturut-turut, meskipun pesan dasarnya tetap seragam di setiap presentasi. Tujuan utama dari persembahan ini adalah untuk memperkuat pesan penting melalui penekanan yang berulang di kota yang sama.",,Kuala Lumpur,Kami,,,Joy,12,Religi,"ajak, om, puasa, kuala, masjid",sembah bahagian sembah kuala lumpur kuala lumpur kuala lumpur sembah bahagian sembah kuala lumpur sembah bahagian sembah kuala lumpur kuala lumpur kuala lumpur
438,https://www.instagram.com/reel/DL99KPdPUlQ/,Instagram," Olahraga itu dibuat jadi alat pemersatu bangsa, dan itu terbukti. Dan sekarang Indonesia merasakan itu. Ketika tim nas main, gila. Udah deh, silen semua. Lo mau ada masalah apa, masalah apa, udah. Lo pahas.","Olahraga di Indonesia dipergunakan sebagai alat untuk mempersatukan rakyat, terutama saat tim nasional bermain. Suasana menjadi sangat meriah dan damai ketika tim nasional berlaga, dengan seluruh masyarakat mengabaikan perbedaan dan masalah mereka. Hasil akhirnya adalah peningkatan persatuan dan kebersamaan melalui olahraga yang menjadi ikatan antar warga negara.",,,Olahraga,,,Surprise,-1,Lainnya,"indonesia, main, kasih, coba, pakai",olahraga alat satu bangsa bukti indonesia rasa grup nas main gila deh silen pahas
439,https://www.instagram.com/reel/DNE3DrKvBLU/,Instagram," Orang yang paling pahagia pagi ini adalah pasti fansnya MU karena Benjamin Sesko resmi pindah ke Manchester United seharga 85 juta euro dengan kontrak sampai 5 tahun, jadi sampai 2030. Memangnya sebutu apa sih United pada Sesko? Nah nih menurut gue ya dalam mengejar Sesko ini bagian dari revolusi lini serang MU setelah musim lalu defisit gold. Jadi kehadirannya diharapkan bisa menjadikan serangan MU lebih tajam dan lebih modern. Nilai kontraknya juga sejajar dengan transfernya Matias Kunja dan juga Brian Buehm. Keunggulan dari Sesko pemain Slovenia ini masih mudah 22 tahun fisiknya tinggi 195 cm, punya kecepatan, teknik tinggi dan insting mencetak gold yang cukup besar. Jadi penampilannya musim lalu itu di Leipzig 21 gol dari 45 pertandingan dan ini menegaskan potensinya yang sangat besar untuk lini serang MU. Nah proses negosiasinya juga sangat kompetitif sama Newcastle United sempat mengajukan penawaran tinggi sekitar 75 sampai 90 juta euro, termasuk bonus tapi Sesko lebih memilih Manchester United. Dan pesan moral dari transfer Sesko ini adalah MU akan selalu menghadapi tantangan besar, keputusan besar dan harapan harapan besar dari para fans-fansnya. Ingat nama besar itu akan selalu tetap bersinar. Next Carlos Baleba. Kira-kira seberapa besar persentase kita dapatin Baleba. Sikat jodh.","Benjamin Sesko, seorang penyerang berusia 22 tahun dari Slovenia, telah resmi bergabung dengan Manchester United dengan nilai transfer sebesar 85 juta euro, dengan kontrak yang berlangsung hingga 2030. Pemain ini dikenal memiliki fisik yang tinggi, kecepatan, serta teknik yang canggih, dengan catatan mencetak 21 gol dalam 45 pertandingan di RB Leipzig musim lalu. Meski Newcastle United juga berkompetisi untuk mendapatkan jasanya, Sesko memilih Manchester United sebagai bagian dari rencana revolusi lini serang klub tersebut setelah musim lalu mengalami defisit gol.",,Leipzig,,Benjamin sesko; Matias kunja; Brian buehm; Carlos baleba,,Surprise,9,Media Sosial,"kakak, main, oke, kali, seru",orang pahagia pagi fansnya mu benjamin sesko resmi pindah manchester united harga juta euro kontrak memang sebutu united sesko kejar sesko revolusi lini serang mu musim defisit gold hadir harap jadi serang mu tajam modern nilai kontrak sejajar transfer matias kunja brian buehm unggul sesko main slovenia mudah fisik cepat teknik insting cetak gold tampil musim leipzig gol tanding potensi lini serang mu proses negosiasi kompetitif newcastle united aju tawar juta euro bonus sesko pilih manchester united pesan moral transfer sesko mu hadap tantang putus harap harap fansfansnya nama sinar carlos baleba kirakira persentase dapatin baleba sikat jodh
440,https://www.instagram.com/reel/DMyvip8SNKp/,Instagram," di Pahingan, mulai dari UGM, Malioburu, Glory Glory, masuk ke Benteng Fredberg, di di di di di 4 kilo 4 kilo 4 kilo 4 kilo 4 kilo 4 kilo 4 kilo 4 kilo 4 kilo 4 kilo 4 kilo 2 kilo 2 kilo 2 kilo 2 kilo 2 kilo 2 kilo 2 kilo 2 kilo 3 kilo pasang vind Then pekingant asleep Terima kasih.","Acara di Pahingan yang dimulai dari Universitas Gadjah Mada hingga ke Malioboro dilanjutkan dengan perjalanan berjalan kaki sepanjang beberapa kilometer, termasuk rute 4 kilometer dan 2 kilometer. Peserta kemudian diberi istirahat sebelum melanjutkan ke Benteng Fredberg. Hasil akhir dari acara ini menunjukkan bahwa peserta berhasil menyelesaikan rute yang ditentukan dengan baik, meskipun mengalami beberapa tahap lari dan berjalan.",,Pahingan; UGM; Malioburu; Glory Glory; Benteng Fredberg,,,,Proud,1,Kebugaran,"latih, otot, kali, gera, pakai",pahingan ugm malioburu glory glory masuk benteng fredberg kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo kilo pasang vind pekingant asleep terima kasih
441,https://www.instagram.com/reel/DJrZS4wvzA1/,Instagram, Pertandingan Hang Tuang VS Bali United Karena yang United itu cuma boleh ada di MU Kita akan milih yang... Yang sama Rangkip! Rangkip! Rangkip! 2 4 3 2 1 2 1 2 2 1 2 1 2 1 2 1 2 1 2 1 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 Sae Kita menang lagi Score 8259 Nombor satu Kita akan menuju ke playbook Ohhhhh Gua backneys,"Hang Tuang memilih Rangkip sebagai kapten tim dan mendukungnya dengan semangat penontonnya. Tim tersebut merayakan kemenangan besar atas Bali United, yang meningkatkan moral dan motivasi mereka. Mereka sekarang berencana untuk menganalisis strategi yang berhasil dalam pertandingan tersebut untuk diterapkan pada laga-laga berikutnya.",,,,,,Surprise,-1,Lainnya,"indonesia, main, kasih, coba, pakai",tanding hang tuang vs bal united united mu pilih rangkip rangkip rangkip sae menang score nombor playbook ohhhhh backneys
442,https://www.instagram.com/reel/DLTsRcnTYOy/,Instagram," Selamat pagi, Glory Glory! Gue lagi olahraga, tiba-tiba ada yang muncul di media sosial, ada yang nanya nih Bang John, olahraga apa? Biar perutnya bisa kotak-kotak Gue sih belum kotak-kotak ya, gue baru kotak doang Sepilah dikit, boleh kali Pak? Boleh! Nah kalau buat gue, untuk perut yang paling utama itu adalah jaga makanan terutama karbonya Terus juga jangan lupa untuk olahraga bakar lemak Seperti yang gue lakukan sekarang nih, gue di Max Gue lagi jalan sehat alias warm up dulu sebelum nanti lari Terus olahraga perutnya juga semacam cheat art, bake art, lalu plank, main core stability Wuh itu mantap banget, mau pull up juga bisa Jadi kalau perut kita mau kotak-kotak itu yang harus kita lakukan Selain olahraga, kotak lemak, plus jaga makanan terutama karbonya Nah selanjutnya nih, ada pertanyaan lagi Marathon paling berkesan buat Bang Ipnu? Apa dan kenapa? Paling berkesan? Ghost tour marathon Meskipun gue gak dapet waktu terbaik, tapi buat gue ghost tour marathon itu punya cerita dan experience yang luar biasa Salah satunya adalah gue bisa mendapatkan medali 6 star gue misalnya Meskipun gue gak dapet BW, gak masalah Satu gue dapet 6 star, artinya 6 star itu adalah gue","Bang John menekankan pentingnya menjaga pola makan dengan fokus pada karbohidrat dan melakukan olahraga seperti jogging, plank, dan core stability untuk mencapai bentuk tubuh kotak. Dia juga menyarankan untuk melakukan cheat day atau bake day secara berkala untuk menjaga motivasi. Sementara itu, Bang Ipnu memilih mengikuti marathon Ghost Tour sebagai yang paling berkesan, meskipun tidak mendapatkan waktu terbaik, karena mendapatkan medali 6 star dan menganggap pengalaman dan cerita yang didapat lebih penting.",,,,Bang john; Bang ipnu,,Proud,1,Kebugaran,"latih, otot, kali, gera, pakai",selamat pagi glory glory olahraga muncul media sosial kakak john olahraga biar perut kotakkotak kotakkotak kotak doang sepi dikit kali perut utama jaga makan karbonya lupa olahraga bakar lemak laku max jalan sehat alias warm lari olahraga perut curang art bake art plank main core stability wuh mantap pull perut kotakkotak laku olahraga kotak lemak jaga makan karbonya marathon kesan kakak ipnu kesan ghost tour marathon baik ghost tour marathon cerita experience salah satu medali star bawa star star
443,https://www.instagram.com/reel/DCwMSoDNbxa/,Instagram," Tantangan terbesarnya menjaga performa tetap stabil dan pertandingan besar juga butuh effort. Kita dua pertandingan melawan Jepang dan Saudi. Yang pertama kita memakai 3-4-3. Beda level dengan Jepang, kita harus akui dan... Tapi kita mengavaluasi pertandingan sebelumnya. Kita bertanding melawan Arab dengan baik. Sangat-sangat berhasil. Kita mengavaluasi pertandingan sebelumnya. Kita bertanding melawan Arab dengan baik. Sangat-sangat kompak di bagian pertahanan dan kita merubah informasi menjadi 3-5-2. Dan saya juga bersyukur bisa mencetak dua goal. Ya, kalau dari saya sama aja. Gak ada yang berbeda. Ada sesi gym, recovery, dan ke swimming pool untuk recovery badan. Dan selain itu saya juga minum-belim mineral supaya kebutuhan mineral saya terpenuhi. Karena jadwal pertandingan yang berdekatan, ini mengharuskan saya untuk ikut latihan intens. Air minum yang punya mineral esensial berkualitas seperti lem mineral, yang penting banget bantu ganti mineral di dalam tubuh. Adinya seger banget dan ada maris-marisnya. Karena mengandung mineral esensial, saya membuat badan enteng dan bukad selalu. Amazing feeling. Kesan-kesannya buat supporter Indonesia tetap dukung kita. Karena kita masih ada 5 pertandingan. Doakan kita dan sampai jumpa di stadion.","Pemain fokus pada menjaga performa stabil sepanjang musim, terutama setelah sukses menggunakan skema 3-5-2 dalam pertandingan melawan Arab Saudi. Untuk mendukung ini, mereka menjalani rutinitas latihan yang komprehensif, termasuk sesi gym, pemulihan, olahraga renang, dan konsumsi air minum yang kaya akan mineral untuk mempercepat proses pemulihan. Dukungan penonton diharapkan terus diberikan hingga pertandingan berikutnya untuk meningkatkan motivasi tim.
Hasil akhir: Tim telah berhasil mempertahankan performa stabil dan meraih kemenangan penting melawan Arab Saudi dengan strategi 3-5-2. Dengan dukungan rutin dari penonton dan komitmen tim dalam menjalankan program pemulihan yang cermat, harapan adalah untuk mempertahankan momentum positif ke pertandingan berikutnya.",,,,,3-5-2,Surprise,1,Kebugaran,"latih, otot, kali, gera, pakai",tantang besar jaga performa stabil tanding butuh effort tanding lawan jepang saudi pakai beda level jepang aku mengavaluasi tanding tanding lawan arab sangatsangat hasil mengavaluasi tanding tanding lawan arab sangatsangat kompak tahan rubah informasi syukur cetak goal beda sesi gym recovery swimming pool recovery badan minumbelim mineral butuh mineral penuh jadwal tanding dekat harus latih intens air minum mineral esensial kualitas lem mineral bantu ganti mineral tubuh adi segar marismarisnya kandung mineral esensial badan enteng bukad amazing asa kesankesannya supporter indonesia dukung tanding doa jumpa stadion
444,https://www.instagram.com/reel/DNIZ-Qryj6Z/,Instagram," Teman-teman coba cek deh kekuatan otot kaki kalian dengan cara duduk berdiri di kursi ya, tangan di bahu, kemudian lakukan satu menit sebanyak-banyaknya. Jadi harus cepat seperti ini. Satu menit. Nah hasilnya 71. Dari jurnal systematic review ini memperlihatkan bahwa jumlah 20-50 itu sudah rata-rata dan bagus banget. Jadi kalau teman-teman berada di angkasa begitu, udah oke. Namun kalau bisa lebih di atas 50, itu bagus banget. Berapa nilai mu?","Percakapan tersebut membahas tes kekuatan otot kaki menggunakan metode duduk-berdiri. Berdasarkan hasil jurnal systematic review, melakukan gerakan ini selama satu menit dengan 20-50 kali repetisi dianggap rata-rata dan cukup baik, tetapi melakukannya lebih dari 50 kali dianggap lebih efektif.",,,,,,Surprise,1,Kebugaran,"latih, otot, kali, gera, pakai",temanteman coba cek deh kuat otot kaki duduk diri kursi tangan bahu laku menit sebanyakbanyaknya cepat menit hasil jurnal systematic review ratarata bagus temanteman angkasa oke bagus nilai mu
445,https://www.instagram.com/moladin_id/reel/DDlSrZYSvAN/,Instagram," Aduh, bensin R192 antara BP, Shell, Pertamina, dan Vivo kira-kira iris yang mana? Cek di ritsing. Nah, jadi kita ada 4 Toyota Avanza yang identik untuk di tes. Dan semuanya dikuras dulu bensinnya kayak gini. Sampai habis, sampai 0, biar semuanya rata berangkat dari kosong. Udah gitu, mobilnya dipastikan benar-benar nggak mau di-starter lagi, baru deh masing-masing dibekelin bensin 7 liter. Gue ke bagian Pertamina, Mike dapet BP, Veeqrie dapet Vivo, dan Anda dapet Shell. Kira-kira siapa yang duluan habis? Oke, kita udah jalan dengan bekal bensin 7 liter. Anyway, soal mobilnya semua dibikin rata. Bukan cuma bensinnya dapet 7 liter, tapi tekanan tenanginnya. Terus gue buat penumpang di dalamnya bahkan kita dapet ekstra balas, terupa air mineral, kita dapet 2 gallon sama 2 botol 1,5 liter. Jadi, semuanya dibikin imbang gitu. Perjalanan kami ring-ringan berempat dan secara urutan dinamis terus bergantian. Juga soal AC nggak ada kompromi, nyala di temperatur terendah dengan double blower aktif. Paling penting, di sini kaki semuanya mau de sekolah dulu, dan jaga speed konstan di 80-100 km. Nah, mostly by MID sih, pada dapetin angka 20an km per liter. Tapi setelah sekian lama ngabisin waktu di jalan, kontestan pertama yang tumbang adalah BP92 dengan jarak 162,5 km. Nggak jauh dari itu, pertama abis di 162,9 km. Lalu disusul sama Vivo yang kelar di 164,2 km. Hebatnya Shell masih bisa dipentokin sampai abis di 178,4 km. Lumayan jauh ya selisihnya, dan jadi catetan ini hasilnya murni tanpa rekayasa. Buat yang mau nonton video lebih lengkapnya, liat aja di channel MOLADIN, oke? So kalian pakai yang mana selama ini?","Percobaan bensin irisan dilakukan pada empat Toyota Avanza yang sama, dimulai dari kondisi tanpa bensin dan ditambah 7 liter setiap mobil. Empat merek bensin yang digunakan adalah Pertamina, BP, Vivo, dan Shell. Setelah berjalan dinamis dengan kecepatan konstan dan AC full on, Pertamina tercecer pertama dengan jarak tempuh 162,5 km, diikuti oleh BP dan Vivo dengan jarak 162,9 km dan 164,2 km, sementara Shell berhasil bertahan paling lama hingga 178,4 km. Hasil ini menunjukkan perbedaan efisiensi bensin antar merek, dengan Shell menunjukkan performa terbaik dalam percobaan ini.",BP; Shell; Pertamina; Vivo; BP92,,,Mike; Veeqrie,Toyota Avanza,Surprise,2,Otomotif,"mobil, pakai, lihat, langsung, harga",aduh bensin r bp shell pertamina vivo kirakira iris cek ritsing toyota avanza identik tes kuras bensin habis biar berangkat kosong mobil benarbenar starter deh masingmasing dibekelin bensin liter pertamina mike bp veeqrie vivo shell kirakira duluan habis oke jalan bekal bensin liter anyway mobil bikin bensin liter tekan tenanginnya tumpang dalam ekstra balas upa air mineral gallon botol liter bikin imbang jalan ringringan empat urut dinamis ganti ac kompromi nyala temperatur rendah double blower aktif kaki deh sekolah jaga speed konstan uts angka an liter sekian ngabisin jalan kontestan tumbang bp jarak habis susul vivo selesai hebat shell dipentokin habis lumayan selisih catetan hasil murni rekayasa tonton video lengkap lihat channel moladin oke pakai
446,https://www.instagram.com/moladin_id/reel/DKcEvw-yNJd/,Instagram," akan ada 1 MPV elektrik mewah baru yang kelihatannya bisa jadi alternatif lebih canggih atau lebih mewah dari Denzadine yang lagi rame cek dulu Xpeng X19 secara dimensi panjang-panjangnya itu mirip dengan Denzadine tapi secara shape ini beda jauh, dia bukan bentuknya MPV boxy yang beratap tinggi gitu tapi lebih ke arah sleek yang memang garis-garisnya itu lebih arah-ara inkonvencional gaya-gayanya itu lebih futuristis meski soal suka atau enggak itu balik lagi sama selera masing-masing tapi yang jelas isi mewahnya itu ada di dalam kabin dan terutama ketika duduk di belakang di mana dia berasa lebih sophisticated, lebih canggih misalnya kaya ada touch panel untuk mendalikan jendela, sunroof sampai ngeluarin TV dan TV-nya ini besar, smart TV yang udah lengkap dengan aplikasi seperti Disney plus Apple TV, Instagram dan lain-lain lah dan untuk kelengkapannya sendiri untuk joknya dia udah zero gravity seat yang mana lengkap heated and ventilated dan gitu ada massage seatnya dan ini bisa dibikin rebah serileks mungkin lengkap dengan ottoman-nya selain itu daun wireless charger di kedua sisi, ada meja lipat juga untuk kedua sisi plus sama kaya di Denza dia punya kulkas yang bisa jadi pengangat atau jadi chiller juga jadi lengkap banget belakang ya meski begitu bukan sekedar fitur penumpang aja yang terbilang wah ada poin juga di sisi pengandalian di mana X9 berbekal air suspension yang bisa diatur ke tinggiannya sampai plus 4 cm atau minus 3 cm dari titik normal pun dengan begini jadi lengkap juga dengan pengaturan karakter bantingan mobil lalu gak kalah penting untuk MPV sepanjang 5 meter lebih adalah fungsi rear wheel steering biar kita bisa putar balik dengan mulus tanpa mabal-mabal well masih banyak lagi yang seru di X9 ini dan kalian bisa simak review lengkapnya cuma di channel MOLADIN, oke? tapi gimana? calon MPV mewah dan canggih di pasaran satu ini bakal menarik gak sih?","Xpeng X19 adalah MPV elektrik mewah dengan desain futuristik yang mencolok, berbeda dari mobil lainnya seperti Denzadine. Mobil ini menawarkan interior mewah dengan fitur canggih seperti layar sentuh untuk mengontrol jendela dan sunroof, TV besar, serta kursi zero gravity yang dapat disegel. Selain itu, Xpeng X19 dilengkapi dengan berbagai fitur modern lainnya, termasuk meja lipat, wireless charger, dan kulkas. Teknologi terkini juga diterapkan pada mobil ini, dengan suspensi air yang dapat disesuaikan dan sistem roda belakang yang dapat berputar, yang memudahkan manuver mobil.",Denzadine,,,,X19; touch panel; sunroof; TV; TV-nya; smart TV; Apple TV; kulkas; X9,Surprise,2,Otomotif,"mobil, pakai, lihat, langsung, harga",mpv elektrik mewah alternatif canggih mewah denzadine rame cek xpeng kali dimensi panjangpanjangnya denzadine shape beda bentuk mpv boxy atap arah sleek garisgarisnya arahara inkonvencional gayagayanya futuristis suka selera masingmasing isi mewah kabin duduk asa sophisticated canggih sentuh panel mendalikan jendela sunroof keluar tv tvnya smart tv lengkap aplikasi disney apple tv instagram lainlain lengkap jok zero gravity seat lengkap heated ventilated massage seatnya bikin rebah rileks lengkap ottomannya daun wireless charger sisi meja lipat sisi denza kulkas pengangat chiller lengkap dar fitur tumpang bilang poin sisi pengandalian kali bekal air suspension atur tinggi minus titik normal lengkap atur karakter banting mobil kalah mpv meter fungsi rear wheel steering biar putar mulus mabalmabal well seru kali simak review lengkap channel moladin oke calon mpv mewah canggih pasar tarik
447,https://www.instagram.com/moladin_id/reel/DElz8FpS2rg/,Instagram," Akhirnya ada juga mobil SUV 7-seater yang nyaris sempurna. Nyaris sempurna ya, kekurangannya ada. Performa mesin hybridnya nggak main-main. Akselerasinya sudah cukup untuk bersaing dengan rivalnya yang pakai mesin diesel. Apalagi konsolusi BBM-nya bisa dibilang irit untuk mobil sebesar ini. Konsisten berada di atas 15 km per liter setelah melalui berbagai kondisi dan berbagai medan tentunya. Kepratisannya luar biasa. Mobil ini punya cup holder dan kompatomen penyimpanan yang terbuka dan tertutup banyak banget. Akses masuk baris ketiga tinggal pencet. Mau buka bagasi tinggal pencet. Butuh ruang lebih, kelipat baris kedua tinggal pencet juga. Tapi ada satu masalah. Tonneau cover ini tidak bisa disimpan di bagian belakang. Apalagi ketika Anda ingin mengaktifkan baris ketiga. Karena di bagian bawah sini, tempat tonneau cover-nya ini diinvasi oleh toolkit. Jadi mau nggak mau tonneau cover ini harus menyimpan ruang kapin atau ditinggal di rumah.","Mobil SUV 7-seater ini menawarkan performa mesin hybrid yang handal dengan konsumsi bahan bakar mencapai 15 km per liter, serta fitur penyimpanan yang sangat praktis dengan adanya cup holder dan kompartemen penyimpanan luas. Meskipun demikian, salah satu kekurangannya adalah tonneau cover tidak dapat disimpan di bagian belakang mobil, memaksa pengguna untuk memilih antara menyimpannya di ruang kapin atau meninggalkannya di rumah saat menggunakan baris ketiga.",,,,,mobil SUV 7-seater; konsolusi BBM-nya; cup holder; Tonneau cover; tonneau cover-nya; toolkit; tonneau cover,Surprise,2,Otomotif,"mobil, pakai, lihat, langsung, harga",mobil suv seater sempurna sempurna kurang performa mesin hybridnya mainmain akselerasi saing rival pakai mesin diesel konsolusi bbmnya bilang irit mobil konsisten liter kondisi medan kepratisannya mobil cup holder kompatomen simpan buka tutup akses masuk baris tiga tinggal pencet buka bagasi tinggal pencet butuh ruang kelipat baris tinggal pencet tonneau cover simpan aktif baris tiga tonneau covernya invasi toolkit tonneau cover simpan ruang kapin tinggal rumah
